ts,src_id,dst_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,duration_ms
1064,35,32,10.3.0.20,10.3.0.17,56176,22,ICMP,25,4750,3809
1065,8,2,10.1.0.17,10.1.0.11,13453,333,TCP,19,25384,2412
1066,6,3,10.1.0.15,10.1.0.12,64113,132,TCP,4,4760,4313
1067,19,22,10.2.0.16,10.2.0.19,27864,5010,UDP,34,17918,4191
1068,22,19,10.2.0.19,10.2.0.16,9364,5008,TCP,2,352,1584
1069,32,31,10.3.0.17,10.3.0.16,12102,22,UDP,3,402,1951
1070,24,14,10.2.0.21,10.2.0.11,35442,5039,UDP,41,27019,1010
1071,16,13,10.2.0.13,10.2.0.10,10542,5030,UDP,29,30218,1642
1072,24,20,10.2.0.21,10.2.0.17,39304,5086,UDP,11,9185,1682
1073,25,30,10.3.0.10,10.3.0.15,19259,22,TCP,24,14712,4716
1074,14,19,10.2.0.11,10.2.0.16,33622,5071,UDP,27,36882,2466
1075,9,6,10.1.0.18,10.1.0.15,37680,371,TCP,37,23643,3690
1076,13,20,10.2.0.10,10.2.0.17,39811,5002,UDP,33,16896,166
1077,28,33,10.3.0.13,10.3.0.18,3216,22,TCP,18,14400,2388
1078,27,26,10.3.0.12,10.3.0.11,1363,22,TCP,4,864,1775
1079,16,24,10.2.0.13,10.2.0.21,30423,5075,UDP,15,11415,4283
1080,15,14,10.2.0.12,10.2.0.11,11288,5033,UDP,38,48830,371
1081,31,35,10.3.0.16,10.3.0.20,31388,22,TCP,16,21616,97
1082,22,13,10.2.0.19,10.2.0.10,11475,5032,UDP,7,4200,2634
1083,31,26,10.3.0.16,10.3.0.11,9820,22,UDP,23,14904,1906
1084,17,35,10.2.0.14,10.3.0.20,29734,5074,UDP,4,872,1672
1085,31,28,10.3.0.16,10.3.0.13,32984,22,TCP,4,5436,326
1086,33,17,10.3.0.18,10.2.0.14,4877,22,TCP,7,5663,3014
1087,28,34,10.3.0.13,10.3.0.19,18043,22,TCP,46,10166,4260
1088,25,14,10.3.0.10,10.2.0.11,45694,22,TCP,38,41648,3106
1089,35,30,10.3.0.20,10.3.0.15,8800,22,ICMP,16,10112,88
1090,12,5,10.1.0.21,10.1.0.14,5423,266,TCP,4,4164,2669
1091,30,25,10.3.0.15,10.3.0.10,56388,22,TCP,26,30654,3995
1092,36,27,10.3.0.21,10.3.0.12,30095,22,TCP,22,27764,2552
1093,26,36,10.3.0.11,10.3.0.21,55909,22,TCP,16,2688,3815
1094,27,35,10.3.0.12,10.3.0.20,10236,22,TCP,5,6010,4625
1095,23,22,10.2.0.20,10.2.0.19,51472,5037,UDP,49,7938,2816
1096,35,25,10.3.0.20,10.3.0.10,10161,22,TCP,28,27888,4245
1097,5,9,10.1.0.14,10.1.0.18,6959,184,TCP,14,11298,4726
1098,16,14,10.2.0.13,10.2.0.11,22139,5084,UDP,39,21645,4677
1099,9,12,10.1.0.18,10.1.0.21,42915,235,TCP,19,25916,2024
1100,19,21,10.2.0.16,10.2.0.18,52785,5079,ICMP,2,1716,1114
1101,32,34,10.3.0.17,10.3.0.19,8928,22,TCP,47,56306,142
1102,14,23,10.2.0.11,10.2.0.20,34206,5003,UDP,41,30873,669
1103,2,28,10.1.0.11,10.3.0.13,60331,196,TCP,30,40410,632
1104,35,28,10.3.0.20,10.3.0.13,6989,22,UDP,26,27976,3579
1105,25,35,10.3.0.10,10.3.0.20,43065,22,TCP,22,13948,3110
1106,7,12,10.1.0.16,10.1.0.21,49987,105,TCP,14,9142,1758
1107,4,12,10.1.0.13,10.1.0.21,7752,178,TCP,48,38688,2961
1108,22,15,10.2.0.19,10.2.0.12,46469,5013,UDP,3,1386,2595
1109,6,1,10.1.0.15,10.1.0.10,50244,366,TCP,50,10050,3790
1110,35,36,10.3.0.20,10.3.0.21,35765,22,TCP,32,23776,3166
1111,33,29,10.3.0.18,10.3.0.14,50659,22,TCP,25,7100,1353
1112,29,11,10.3.0.14,10.1.0.20,19070,22,UDP,13,17901,1217
1113,16,21,10.2.0.13,10.2.0.18,38719,5041,UDP,25,24550,2907
1114,14,13,10.2.0.11,10.2.0.10,2900,5021,UDP,43,19049,1842
1115,10,5,10.1.0.19,10.1.0.14,37603,366,TCP,17,18700,207
1116,22,15,10.2.0.19,10.2.0.12,49302,5067,UDP,34,20332,744
1117,1,15,10.1.0.10,10.2.0.12,13502,113,TCP,25,22825,1875
1118,36,28,10.3.0.21,10.3.0.13,18710,22,TCP,39,8502,2371
1119,5,7,10.1.0.14,10.1.0.16,24162,129,TCP,42,45234,2664
1120,4,5,10.1.0.13,10.1.0.14,28737,387,TCP,44,47036,4095
1121,26,25,10.3.0.11,10.3.0.10,38146,22,UDP,6,1998,303
1122,33,36,10.3.0.18,10.3.0.21,41793,22,TCP,43,59082,2440
1123,23,6,10.2.0.20,10.1.0.15,12601,5100,ICMP,2,2538,2734
1124,34,27,10.3.0.19,10.3.0.12,26525,22,TCP,43,52804,3190
1125,29,34,10.3.0.14,10.3.0.19,9920,22,TCP,13,4797,3012
1126,28,31,10.3.0.13,10.3.0.16,17606,22,TCP,25,27775,3805
1127,18,21,10.2.0.15,10.2.0.18,54501,5085,UDP,46,53590,1365
1128,27,28,10.3.0.12,10.3.0.13,17610,22,ICMP,49,50568,3327
1129,31,9,10.3.0.16,10.1.0.18,44200,22,ICMP,50,23700,2796
1130,6,5,10.1.0.15,10.1.0.14,51564,165,TCP,23,20815,1870
1131,1,8,10.1.0.10,10.1.0.17,57368,305,TCP,22,12144,1036
1132,26,31,10.3.0.11,10.3.0.16,17292,22,TCP,23,23736,4534
1133,26,28,10.3.0.11,10.3.0.13,20551,22,TCP,26,16432,4626
1134,12,8,10.1.0.21,10.1.0.17,59723,84,UDP,28,19180,4396
1135,29,28,10.3.0.14,10.3.0.13,49702,22,TCP,37,26455,1726
1136,32,26,10.3.0.17,10.3.0.11,59742,22,TCP,19,12255,3934
1137,18,1,10.2.0.15,10.1.0.10,65409,5043,UDP,24,23160,235
1138,36,29,10.3.0.21,10.3.0.14,40727,22,ICMP,28,14056,3649
1139,5,1,10.1.0.14,10.1.0.10,34810,429,TCP,41,6314,2700
1140,5,2,10.1.0.14,10.1.0.11,26463,308,UDP,17,14331,4583
1141,1,2,10.1.0.10,10.1.0.11,8223,398,TCP,16,1264,412
1142,19,27,10.2.0.16,10.3.0.12,8290,5032,TCP,19,15865,4583
1143,12,4,10.1.0.21,10.1.0.13,8589,162,TCP,16,5264,452
1144,17,23,10.2.0.14,10.2.0.20,21302,5038,UDP,16,16016,89
1145,36,28,10.3.0.21,10.3.0.13,8674,22,TCP,19,19209,1503
1146,10,3,10.1.0.19,10.1.0.12,30022,411,TCP,47,44650,1129
1147,36,31,10.3.0.21,10.3.0.16,19616,22,TCP,37,42180,851
1148,7,3,10.1.0.16,10.1.0.12,4842,129,TCP,34,12308,4696
1149,12,2,10.1.0.21,10.1.0.11,10268,388,TCP,25,21275,1043
1150,26,13,10.3.0.11,10.2.0.10,42046,22,TCP,27,7182,3217
1151,9,26,10.1.0.18,10.3.0.11,65478,279,TCP,11,11132,3280
1152,6,12,10.1.0.15,10.1.0.21,56672,416,TCP,41,32431,837
1153,14,23,10.2.0.11,10.2.0.20,46970,5070,UDP,23,1587,489
1154,7,13,10.1.0.16,10.2.0.10,49817,151,TCP,4,5108,2716
1155,25,28,10.3.0.10,10.3.0.13,30281,22,TCP,19,12217,1553
1156,9,5,10.1.0.18,10.1.0.14,31641,395,TCP,38,35226,2514
1157,19,18,10.2.0.16,10.2.0.15,45167,5022,UDP,47,48739,3488
1158,21,23,10.2.0.18,10.2.0.20,3353,5035,TCP,33,11418,2954
1159,25,33,10.3.0.10,10.3.0.18,36641,22,TCP,28,24192,3079
1160,14,13,10.2.0.11,10.2.0.10,14110,5084,UDP,1,96,2460
1161,10,7,10.1.0.19,10.1.0.16,54225,154,TCP,50,23050,2489
1162,6,11,10.1.0.15,10.1.0.20,29832,187,ICMP,48,7824,458
1163,13,21,10.2.0.10,10.2.0.18,19355,5030,UDP,30,34260,3496
1164,5,11,10.1.0.14,10.1.0.20,23013,243,TCP,42,40488,1622
1165,33,25,10.3.0.18,10.3.0.10,55415,22,TCP,43,11868,4087
1166,29,12,10.3.0.14,10.1.0.21,45322,22,TCP,49,23128,885
1167,33,36,10.3.0.18,10.3.0.21,10093,22,ICMP,3,1848,2462
1168,29,27,10.3.0.14,10.3.0.12,55353,22,TCP,17,10455,126
1169,33,27,10.3.0.18,10.3.0.12,24130,22,TCP,5,4855,854
1170,29,7,10.3.0.14,10.1.0.16,40740,22,TCP,9,5562,755
1171,18,16,10.2.0.15,10.2.0.13,54883,5023,ICMP,18,16218,3939
1172,6,5,10.1.0.15,10.1.0.14,52454,367,TCP,43,38270,626
1173,2,12,10.1.0.11,10.1.0.21,61282,327,UDP,47,25427,3423
1174,26,28,10.3.0.11,10.3.0.13,1386,22,TCP,4,3056,4606
1175,11,12,10.1.0.20,10.1.0.21,48821,338,UDP,42,33978,4302
1176,9,3,10.1.0.18,10.1.0.12,11978,430,TCP,40,4200,4671
1177,19,24,10.2.0.16,10.2.0.21,5924,5045,UDP,31,33697,1979
1178,33,17,10.3.0.18,10.2.0.14,33418,22,TCP,40,38080,4459
1179,29,35,10.3.0.14,10.3.0.20,36433,22,UDP,49,67424,4018
1180,11,29,10.1.0.20,10.3.0.14,18920,401,TCP,15,990,3364
1181,27,14,10.3.0.12,10.2.0.11,50411,22,TCP,40,22560,4462
1182,32,35,10.3.0.17,10.3.0.20,40870,22,ICMP,13,13793,1613
1183,30,36,10.3.0.15,10.3.0.21,22889,22,TCP,41,27347,2841
1184,2,11,10.1.0.11,10.1.0.20,15874,316,TCP,22,8294,3539
1185,7,9,10.1.0.16,10.1.0.18,10439,264,TCP,43,50009,531
1186,18,22,10.2.0.15,10.2.0.19,5563,5050,UDP,28,14868,4204
1187,19,21,10.2.0.16,10.2.0.18,18984,5026,ICMP,8,4752,3962
1188,6,7,10.1.0.15,10.1.0.16,9879,92,UDP,23,12949,4474
1189,14,24,10.2.0.11,10.2.0.21,5349,5099,UDP,35,36855,1266
1190,10,27,10.1.0.19,10.3.0.12,57138,361,TCP,18,4266,3964
1191,33,30,10.3.0.18,10.3.0.15,24777,22,TCP,31,29388,1486
1192,32,17,10.3.0.17,10.2.0.14,57998,22,ICMP,48,14112,1830
1193,3,2,10.1.0.12,10.1.0.11,14174,429,TCP,32,33600,4691
1194,25,15,10.3.0.10,10.2.0.12,42928,22,TCP,23,27807,3040
1195,23,17,10.2.0.20,10.2.0.14,44312,5052,UDP,14,18200,793
1196,21,24,10.2.0.18,10.2.0.21,30079,5001,UDP,18,15246,1352
1197,29,33,10.3.0.14,10.3.0.18,44824,22,TCP,25,13625,441
1198,3,5,10.1.0.12,10.1.0.14,8704,96,TCP,12,15288,3319
1199,6,8,10.1.0.15,10.1.0.17,45791,276,TCP,16,10240,4087
1200,19,31,10.2.0.16,10.3.0.16,11244,5032,UDP,19,21527,643
1201,13,3,10.2.0.10,10.1.0.12,30082,5071,UDP,29,14674,4805
1202,22,15,10.2.0.19,10.2.0.12,22641,5047,UDP,8,5880,2004
1203,13,21,10.2.0.10,10.2.0.18,39574,5064,UDP,38,49476,1029
1204,28,30,10.3.0.13,10.3.0.15,3128,22,TCP,10,12460,2646
1205,10,4,10.1.0.19,10.1.0.13,30529,346,TCP,4,764,4852
1206,34,33,10.3.0.19,10.3.0.18,25841,22,TCP,48,64080,753
1207,23,22,10.2.0.20,10.2.0.19,62626,5100,UDP,25,34450,595
1208,29,35,10.3.0.14,10.3.0.20,56416,22,TCP,12,6672,2729
1209,5,22,10.1.0.14,10.2.0.19,33884,213,ICMP,36,32832,2722
1210,31,36,10.3.0.16,10.3.0.21,35145,22,TCP,11,12375,2537
1211,36,26,10.3.0.21,10.3.0.11,11217,22,TCP,5,7010,2808
1212,3,6,10.1.0.12,10.1.0.15,22757,441,TCP,39,23985,249
1213,23,13,10.2.0.20,10.2.0.10,1833,5047,UDP,31,27404,961
1214,1,10,10.1.0.10,10.1.0.19,2452,150,TCP,43,41065,3582
1215,14,24,10.2.0.11,10.2.0.21,41877,5055,UDP,17,14875,2483
1216,21,19,10.2.0.18,10.2.0.16,16784,5047,UDP,14,6846,1065
1217,6,5,10.1.0.15,10.1.0.14,8683,267,TCP,6,7506,773
1218,15,22,10.2.0.12,10.2.0.19,55023,5038,UDP,12,10320,4271
1219,24,16,10.2.0.21,10.2.0.13,48133,5074,UDP,50,56000,3251
1220,33,35,10.3.0.18,10.3.0.20,22988,22,TCP,11,12771,291
1221,29,8,10.3.0.14,10.1.0.17,37923,22,TCP,21,5376,3478
1222,4,3,10.1.0.13,10.1.0.12,8028,299,TCP,40,51800,2862
1223,20,17,10.2.0.17,10.2.0.14,45007,5027,UDP,50,69150,2744
1224,24,14,10.2.0.21,10.2.0.11,51775,5096,TCP,34,19652,4055
1225,27,28,10.3.0.12,10.3.0.13,64030,22,TCP,38,19988,1559
1226,1,2,10.1.0.10,10.1.0.11,41644,413,TCP,18,19296,1802
1227,33,4,10.3.0.18,10.1.0.13,30046,22,TCP,39,7020,4611
1228,15,22,10.2.0.12,10.2.0.19,7148,5088,UDP,31,3007,2245
1229,16,23,10.2.0.13,10.2.0.20,39120,5030,UDP,4,1792,4201
1230,10,36,10.1.0.19,10.3.0.21,60363,303,TCP,50,18800,3981
1231,20,25,10.2.0.17,10.3.0.10,48301,5067,UDP,6,8580,3712
1232,12,6,10.1.0.21,10.1.0.15,24834,261,TCP,38,35492,3252
1233,33,32,10.3.0.18,10.3.0.17,22545,22,TCP,21,20475,4915
1234,18,13,10.2.0.15,10.2.0.10,9815,5047,UDP,16,6544,4977
1235,3,35,10.1.0.12,10.3.0.20,58520,204,UDP,19,4579,4916
1236,15,13,10.2.0.12,10.2.0.10,27424,5016,UDP,20,5200,4119
1237,24,23,10.2.0.21,10.2.0.20,30210,5068,UDP,35,6405,4712
1238,15,21,10.2.0.12,10.2.0.18,40064,5030,TCP,22,22770,2560
1239,29,30,10.3.0.14,10.3.0.15,18104,22,TCP,30,12450,2036
1240,21,20,10.2.0.18,10.2.0.17,3318,5080,UDP,6,2418,510
1241,6,8,10.1.0.15,10.1.0.17,51710,166,TCP,29,5278,4521
1242,7,5,10.1.0.16,10.1.0.14,18192,299,TCP,36,35136,739
1243,30,34,10.3.0.15,10.3.0.19,23486,22,TCP,18,22878,266
1244,8,1,10.1.0.17,10.1.0.10,45034,411,ICMP,30,17340,3645
1245,33,30,10.3.0.18,10.3.0.15,45197,22,TCP,25,30700,2751
1246,32,26,10.3.0.17,10.3.0.11,21709,22,TCP,28,20860,1752
1247,23,15,10.2.0.20,10.2.0.12,45211,5063,UDP,50,46350,1311
1248,35,3,10.3.0.20,10.1.0.12,37580,22,TCP,36,34092,1622
1249,6,11,10.1.0.15,10.1.0.20,55927,88,TCP,8,4888,4921
1250,30,34,10.3.0.15,10.3.0.19,45179,22,TCP,13,12402,62
1251,27,35,10.3.0.12,10.3.0.20,52032,22,TCP,48,57840,4932
1252,3,8,10.1.0.12,10.1.0.17,49047,121,TCP,48,36816,4144
1253,8,34,10.1.0.17,10.3.0.19,40888,111,TCP,25,18200,241
1254,6,2,10.1.0.15,10.1.0.11,1193,129,TCP,29,3828,1930
1255,19,13,10.2.0.16,10.2.0.10,56864,5052,UDP,43,30573,2374
1256,21,16,10.2.0.18,10.2.0.13,13165,5049,ICMP,13,3978,2409
1257,14,26,10.2.0.11,10.3.0.11,4687,5018,UDP,13,12974,613
1258,31,6,10.3.0.16,10.1.0.15,50350,22,TCP,17,8687,2040
1259,17,15,10.2.0.14,10.2.0.12,51216,5032,ICMP,48,3552,3268
1260,8,3,10.1.0.17,10.1.0.12,22083,111,TCP,16,20144,2395
1261,21,14,10.2.0.18,10.2.0.11,65246,5009,UDP,35,36435,532
1262,36,25,10.3.0.21,10.3.0.10,65349,22,TCP,29,18067,1869
1263,4,12,10.1.0.13,10.1.0.21,23695,255,TCP,14,4312,557
1264,20,21,10.2.0.17,10.2.0.18,17733,5053,UDP,34,31688,4844
1265,4,11,10.1.0.13,10.1.0.20,43063,349,TCP,29,4495,618
1266,28,30,10.3.0.13,10.3.0.15,26939,22,TCP,43,61619,3533
1267,33,30,10.3.0.18,10.3.0.15,22562,22,TCP,38,41420,3836
1268,19,30,10.2.0.16,10.3.0.15,11604,5070,TCP,37,40663,713
1269,36,28,10.3.0.21,10.3.0.13,8014,22,TCP,46,24242,2702
1270,24,21,10.2.0.21,10.2.0.18,40034,5094,UDP,10,8450,3474
1271,30,31,10.3.0.15,10.3.0.16,1495,22,TCP,33,36564,3892
1272,15,10,10.2.0.12,10.1.0.19,42630,5064,UDP,9,8127,4155
1273,18,17,10.2.0.15,10.2.0.14,36976,5045,ICMP,10,2800,3829
1274,20,23,10.2.0.17,10.2.0.20,38460,5033,UDP,2,1570,3831
1275,16,7,10.2.0.13,10.1.0.16,22788,5039,UDP,46,23276,3089
1276,10,9,10.1.0.19,10.1.0.18,13978,196,TCP,47,46295,4801
1277,13,19,10.2.0.10,10.2.0.16,9693,5052,UDP,39,24999,1116
1278,25,29,10.3.0.10,10.3.0.14,26329,22,TCP,1,126,2164
1279,29,33,10.3.0.14,10.3.0.18,25226,22,TCP,41,8487,3787
1280,23,21,10.2.0.20,10.2.0.18,47522,5100,UDP,21,3549,2354
1281,25,34,10.3.0.10,10.3.0.19,5205,22,TCP,46,44068,1396
1282,26,35,10.3.0.11,10.3.0.20,56788,22,TCP,13,3666,2966
1283,25,29,10.3.0.10,10.3.0.14,27663,22,TCP,45,8910,4476
1284,15,18,10.2.0.12,10.2.0.15,50868,5018,UDP,19,21831,566
1285,16,17,10.2.0.13,10.2.0.14,46178,5074,UDP,16,14000,4660
1286,33,27,10.3.0.18,10.3.0.12,4458,22,TCP,21,19383,3762
1287,4,9,10.1.0.13,10.1.0.18,12058,134,TCP,16,10224,2789
1288,20,29,10.2.0.17,10.3.0.14,42989,5077,ICMP,40,3200,4617
1289,16,17,10.2.0.13,10.2.0.14,22707,5051,UDP,19,2052,3288
1290,8,5,10.1.0.17,10.1.0.14,16466,287,TCP,12,13032,4550
1291,17,19,10.2.0.14,10.2.0.16,55110,5070,UDP,37,23051,3934
1292,13,20,10.2.0.10,10.2.0.17,13887,5071,UDP,1,668,4189
1293,19,17,10.2.0.16,10.2.0.14,42937,5081,UDP,6,7326,3569
1294,4,1,10.1.0.13,10.1.0.10,41406,248,TCP,2,1392,929
1295,31,34,10.3.0.16,10.3.0.19,1539,22,TCP,14,5334,2063
1296,31,25,10.3.0.16,10.3.0.10,27315,22,TCP,44,56408,4132
1297,33,29,10.3.0.18,10.3.0.14,33141,22,ICMP,35,41335,3504
1298,6,10,10.1.0.15,10.1.0.19,37565,411,TCP,1,188,1499
1299,14,22,10.2.0.11,10.2.0.19,39972,5033,UDP,2,1804,2119
1300,33,30,10.3.0.18,10.3.0.15,35146,22,TCP,3,3471,1442
1301,23,13,10.2.0.20,10.2.0.10,18576,5095,UDP,50,12700,1012
1302,23,16,10.2.0.20,10.2.0.13,24392,5065,UDP,41,35383,4666
1303,6,4,10.1.0.15,10.1.0.13,45111,135,TCP,25,30150,3649
1304,20,2,10.2.0.17,10.1.0.11,45288,5037,UDP,20,2160,1544
1305,9,12,10.1.0.18,10.1.0.21,48812,339,TCP,41,49036,1069
1306,11,2,10.1.0.20,10.1.0.11,63490,397,TCP,45,26820,2138
1307,20,19,10.2.0.17,10.2.0.16,10051,5019,UDP,8,10560,2486
1308,34,30,10.3.0.19,10.3.0.15,11108,22,TCP,36,17028,3033
1309,29,28,10.3.0.14,10.3.0.13,57428,22,TCP,45,10575,3837
1310,32,29,10.3.0.17,10.3.0.14,34603,22,TCP,25,23450,595
1311,2,7,10.1.0.11,10.1.0.16,11960,337,TCP,2,1630,2424
1312,1,3,10.1.0.10,10.1.0.12,50917,297,TCP,40,48320,1152
1313,11,15,10.1.0.20,10.2.0.12,38418,122,TCP,17,1207,1371
1314,25,34,10.3.0.10,10.3.0.19,51211,22,TCP,41,38663,1352
1315,5,11,10.1.0.14,10.1.0.20,53764,268,TCP,20,2460,3049
1316,12,24,10.1.0.21,10.2.0.21,2652,111,TCP,20,17280,4454
1317,15,19,10.2.0.12,10.2.0.16,52268,5031,UDP,14,15022,2565
1318,30,31,10.3.0.15,10.3.0.16,44513,22,TCP,10,11710,532
1319,11,7,10.1.0.20,10.1.0.16,26169,86,TCP,20,13640,4739
1320,3,7,10.1.0.12,10.1.0.16,36715,353,TCP,22,19294,4718
1321,32,35,10.3.0.17,10.3.0.20,3973,22,TCP,5,6695,3512
1322,7,24,10.1.0.16,10.2.0.21,20950,420,TCP,42,52626,1058
1323,13,23,10.2.0.10,10.2.0.20,55014,5042,UDP,7,7364,499
1324,10,12,10.1.0.19,10.1.0.21,59027,172,ICMP,20,15960,1825
1325,27,36,10.3.0.12,10.3.0.21,54418,22,TCP,13,11817,3379
1326,5,2,10.1.0.14,10.1.0.11,15280,204,TCP,44,46904,434
1327,11,9,10.1.0.20,10.1.0.18,3239,282,TCP,26,34580,4793
1328,8,21,10.1.0.17,10.2.0.18,34172,275,TCP,4,308,1500
1329,20,6,10.2.0.17,10.1.0.15,60795,5047,UDP,42,27720,4425
1330,6,27,10.1.0.15,10.3.0.12,61983,416,TCP,36,14580,1426
1331,34,8,10.3.0.19,10.1.0.17,8896,22,UDP,36,2772,4180
1332,14,25,10.2.0.11,10.3.0.10,2124,5035,UDP,18,24120,2285
1333,12,3,10.1.0.21,10.1.0.12,1847,430,TCP,14,17472,4082
1334,18,36,10.2.0.15,10.3.0.21,4719,5078,UDP,29,16965,14
1335,3,19,10.1.0.12,10.2.0.16,39654,123,TCP,6,8634,3770
1336,11,10,10.1.0.20,10.1.0.19,2740,416,TCP,47,51747,674
1337,24,16,10.2.0.21,10.2.0.13,24222,5070,UDP,18,1152,80
1338,7,1,10.1.0.16,10.1.0.10,32434,108,TCP,42,11634,2291
1339,6,28,10.1.0.15,10.3.0.13,57662,291,TCP,38,50768,552
1340,26,33,10.3.0.11,10.3.0.18,17618,22,ICMP,25,2225,4531
1341,8,7,10.1.0.17,10.1.0.16,28913,322,TCP,36,42444,4937
1342,4,29,10.1.0.13,10.3.0.14,12379,195,TCP,39,4173,3142
1343,24,20,10.2.0.21,10.2.0.17,28901,5001,UDP,44,6028,1828
1344,32,28,10.3.0.17,10.3.0.13,46281,22,TCP,46,22126,3014
1345,24,28,10.2.0.21,10.3.0.13,45144,5088,UDP,12,6108,1745
1346,1,6,10.1.0.10,10.1.0.15,53076,340,TCP,6,1638,873
1347,22,14,10.2.0.19,10.2.0.11,55375,5009,UDP,45,13860,4673
1348,19,15,10.2.0.16,10.2.0.12,65369,5026,ICMP,33,20625,3497
1349,22,24,10.2.0.19,10.2.0.21,62888,5039,UDP,13,14131,4749
1350,16,23,10.2.0.13,10.2.0.20,45326,5014,UDP,9,612,3370
1351,10,12,10.1.0.19,10.1.0.21,1666,325,TCP,47,42300,4945
1352,25,26,10.3.0.10,10.3.0.11,4775,22,ICMP,18,15516,331
1353,32,28,10.3.0.17,10.3.0.13,7782,22,TCP,19,13680,1066
1354,32,25,10.3.0.17,10.3.0.10,22380,22,ICMP,7,9205,341
1355,13,22,10.2.0.10,10.2.0.19,36990,5060,ICMP,21,18984,3834
1356,25,34,10.3.0.10,10.3.0.19,26048,22,TCP,13,18291,596
1357,25,35,10.3.0.10,10.3.0.20,2916,22,TCP,36,14544,3393
1358,17,19,10.2.0.14,10.2.0.16,17220,5064,ICMP,47,57810,2759
1359,27,25,10.3.0.12,10.3.0.10,25289,22,TCP,39,6942,2464
1360,28,30,10.3.0.13,10.3.0.15,4016,22,TCP,1,1250,81
1361,22,23,10.2.0.19,10.2.0.20,59095,5075,UDP,13,16666,1775
1362,3,2,10.1.0.12,10.1.0.11,40790,198,TCP,9,12744,2970
1363,9,3,10.1.0.18,10.1.0.12,60236,375,TCP,25,34325,2069
1364,2,11,10.1.0.11,10.1.0.20,13137,421,TCP,36,49788,3116
1365,27,15,10.3.0.12,10.2.0.12,26862,22,TCP,25,15400,345
1366,26,25,10.3.0.11,10.3.0.10,33951,22,TCP,1,883,4388
1367,35,30,10.3.0.20,10.3.0.15,14587,22,TCP,48,8064,1058
1368,12,8,10.1.0.21,10.1.0.17,44954,401,TCP,34,16286,1055
1369,30,26,10.3.0.15,10.3.0.11,36173,22,TCP,36,11340,4363
1370,11,8,10.1.0.20,10.1.0.17,8423,229,TCP,47,8319,4903
1371,33,25,10.3.0.18,10.3.0.10,11888,22,TCP,48,8208,353
1372,14,22,10.2.0.11,10.2.0.19,26280,5095,UDP,48,51168,3786
1373,12,8,10.1.0.21,10.1.0.17,44479,121,TCP,46,6578,1842
1374,6,3,10.1.0.15,10.1.0.12,21218,297,TCP,1,1010,3263
1375,17,12,10.2.0.14,10.1.0.21,36558,5065,UDP,31,23870,4647
1376,14,23,10.2.0.11,10.2.0.20,6324,5056,ICMP,1,473,665
1377,28,30,10.3.0.13,10.3.0.15,33084,22,TCP,42,18102,268
1378,11,3,10.1.0.20,10.1.0.12,12623,420,TCP,13,6266,3529
1379,2,11,10.1.0.11,10.1.0.20,28777,330,UDP,11,4389,417
1380,25,31,10.3.0.10,10.3.0.16,38652,22,TCP,38,39786,2223
1381,16,13,10.2.0.13,10.2.0.10,54471,5047,UDP,1,372,4127
1382,14,17,10.2.0.11,10.2.0.14,12798,5082,UDP,31,16709,1708
1383,14,28,10.2.0.11,10.3.0.13,12167,5092,UDP,33,19569,1964
1384,20,21,10.2.0.17,10.2.0.18,5407,5094,UDP,6,7818,3695
1385,4,3,10.1.0.13,10.1.0.12,28306,366,TCP,20,13500,2260
1386,23,15,10.2.0.20,10.2.0.12,27476,5004,UDP,18,3240,128
1387,4,7,10.1.0.13,10.1.0.16,4652,430,TCP,19,24301,3546
1388,32,30,10.3.0.17,10.3.0.15,64364,22,TCP,38,27208,4464
1389,18,24,10.2.0.15,10.2.0.21,4314,5014,UDP,25,10175,804
1390,27,29,10.3.0.12,10.3.0.14,12978,22,TCP,16,4432,3211
1391,19,21,10.2.0.16,10.2.0.18,17569,5092,UDP,8,832,2515
1392,36,33,10.3.0.21,10.3.0.18,40500,22,TCP,13,5265,2517
1393,31,33,10.3.0.16,10.3.0.18,45797,22,TCP,49,38171,440
1394,9,8,10.1.0.18,10.1.0.17,43160,376,TCP,39,12675,3611
1395,35,15,10.3.0.20,10.2.0.12,38245,22,TCP,31,19716,1244
1396,22,23,10.2.0.19,10.2.0.20,28935,5016,ICMP,7,8652,4929
1397,21,26,10.2.0.18,10.3.0.11,63927,5067,TCP,24,29472,2202
1398,7,3,10.1.0.16,10.1.0.12,30295,277,TCP,7,2730,4366
1399,4,1,10.1.0.13,10.1.0.10,62420,298,TCP,39,20475,1412
1400,32,2,10.3.0.17,10.1.0.11,53483,22,TCP,37,27898,2329
1401,36,33,10.3.0.21,10.3.0.18,27714,22,TCP,44,35816,1347
1402,26,33,10.3.0.11,10.3.0.18,1474,22,TCP,40,20280,2856
1403,34,28,10.3.0.19,10.3.0.13,31901,22,TCP,14,17248,99
1404,8,2,10.1.0.17,10.1.0.11,16310,442,TCP,15,5910,4742
1405,16,21,10.2.0.13,10.2.0.18,63432,5044,UDP,42,50064,1873
1406,7,5,10.1.0.16,10.1.0.14,47788,184,ICMP,36,4140,3925
1407,30,33,10.3.0.15,10.3.0.18,14539,22,TCP,14,13818,462
1408,4,8,10.1.0.13,10.1.0.17,22225,302,TCP,33,25410,827
1409,16,20,10.2.0.13,10.2.0.17,21912,5097,UDP,4,2104,2366
1410,22,18,10.2.0.19,10.2.0.15,34515,5023,UDP,32,8320,241
